19:01:24.888 + 931.058s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:25.336 + 931.506s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:25.825 + 931.995s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:26.291 + 932.461s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:26.729 + 932.899s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:27.150 + 933.320s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:27.566 + 933.737s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:28.060 + 934.230s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:28.462 + 934.632s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:28.881 + 935.051s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:29.331 + 935.501s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:29.763 + 935.933s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:30.215 + 936.385s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:30.657 + 936.827s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:31.096 + 937.267s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:31.566 + 937.737s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:32.029 + 938.199s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:32.456 + 938.626s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:32.907 + 939.077s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:33.304 + 939.475s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:33.746 + 939.916s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:34.183 + 940.353s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:34.615 + 940.786s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:35.100 + 941.270s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:35.534 + 941.704s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:36.132 + 942.302s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:36.545 + 942.715s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:36.988 + 943.159s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:37.467 + 943.637s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:37.987 + 944.157s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:38.396 + 944.566s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:38.824 + 944.994s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:39.273 + 945.444s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:39.733 + 945.903s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:40.097 + 946.268s  CALLBACK progress: ticker=WINFUT progresso=99
19:02:27.846 + 994.016s  CALLBACK progress: ticker=WINFUT progresso=100
19:02:38.063 +1004.234s  RESULTADO 03/09/2026: negocios=5821205 terminou_por=ok
19:02:58.871 +1025.042s  salvo: data\raw\trade\dt=2026-09-03\sym=WINFUT\part-0000.parquet (5821205 negocios)
19:02:59.332 +1025.502s  dia 03/09/2026 -> data\raw\trade\dt=2026-09-03\sym=WINFUT\part-0000.parquet
19:02:59.332 +1025.502s  --- GetHistoryTrades('WINFUT', 'F', '04/09/2026 09:00:00', '04/09/2026 18:35:00') ---
19:02:59.719 +1025.889s  GetHistoryTrades retornou 0 = NL_OK em 0.4 ms
19:02:59.719 +1025.889s  CALLBACK progress: ticker=WINFUT progresso=0
19:02:59.784 +1025.954s  CALLBACK progress: ticker=WINFUT progresso=89
19:02:59.805 +1025.976s  CALLBACK progress: ticker=WINFUT progresso=90
19:02:59.881 +1026.051s  CALLBACK progress: ticker=WINFUT progresso=91
19:02:59.967 +1026.137s  CALLBACK progress: ticker=WINFUT progresso=92
19:03:00.026 +1026.196s  CALLBACK progress: ticker=WINFUT progresso=93
19:03:00.084 +1026.254s  CALLBACK progress: ticker=WINFUT progresso=94
19:03:00.134 +1026.304s  CALLBACK progress: ticker=WINFUT progresso=95
19:03:00.304 +1026.474s  CALLBACK progress: ticker=WINFUT progresso=96
19:03:00.357 +1026.528s  CALLBACK progress: ticker=WINFUT progresso=97
19:03:00.388 +1026.559s  CALLBACK progress: ticker=WINFUT progresso=98
19:03:00.402 +1026.572s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:00.406 +1026.576s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:01.014 +1027.184s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:01.607 +1027.777s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:02.092 +1028.263s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:02.504 +1028.674s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:02.917 +1029.087s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:03.349 +1029.520s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:03.782 +1029.952s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:04.212 +1030.382s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:04.649 +1030.819s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:05.117 +1031.287s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:05.527 +1031.697s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:06.171 +1032.341s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:06.806 +1032.976s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:07.528 +1033.698s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:08.143 +1034.314s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:08.702 +1034.872s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:09.211 +1035.381s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:09.613 +1035.784s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:10.010 +1036.180s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:10.409 +1036.579s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:10.817 +1036.987s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:11.237 +1037.407s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:11.647 +1037.817s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:12.042 +1038.213s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:12.429 +1038.599s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:12.830 +1039.000s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:13.228 +1039.399s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:13.634 +1039.804s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:14.040 +1040.211s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:14.485 +1040.655s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:14.868 +1041.038s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:15.284 +1041.454s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:15.690 +1041.860s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:16.103 +1042.273s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:16.538 +1042.709s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:16.934 +1043.104s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:17.403 +1043.573s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:17.830 +1044.000s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:18.277 +1044.447s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:18.653 +1044.823s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:19.070 +1045.240s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:19.450 +1045.621s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:19.897 +1046.068s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:20.355 +1046.525s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:20.769 +1046.939s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:21.196 +1047.366s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:21.601 +1047.771s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:22.074 +1048.244s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:22.504 +1048.674s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:22.921 +1049.091s  CALLBACK progress: ticker=WINFUT progresso=99
19:03:23.197 +1049.368s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:06.519 +1092.689s  CALLBACK progress: ticker=WINFUT progresso=100
19:04:16.739 +1102.910s  RESULTADO 04/09/2026: negocios=5287536 terminou_por=ok
19:04:35.842 +1122.012s  salvo: data\raw\trade\dt=2026-09-04\sym=WINFUT\part-0000.parquet (5287536 negocios)
19:04:36.233 +1122.403s  dia 04/09/2026 -> data\raw\trade\dt=2026-09-04\sym=WINFUT\part-0000.parquet
19:04:36.234 +1122.404s  --- GetHistoryTrades('WINFUT', 'F', '07/09/2026 09:00:00', '07/09/2026 18:35:00') ---
19:04:36.611 +1122.782s  GetHistoryTrades retornou 0 = NL_OK em 0.4 ms
19:04:36.612 +1122.782s  CALLBACK progress: ticker=WINFUT progresso=0
19:04:36.655 +1122.825s  CALLBACK progress: ticker=WINFUT progresso=100
19:04:46.871 +1133.041s  RESULTADO 07/09/2026: negocios=0 terminou_por=sem_negocios
19:04:46.871 +1133.041s  AVISO: 07/09/2026 sem nenhum negocio -- particao NAO criada (feriado? fora da janela de 30 dias? servidor sem o dia?)
19:04:46.874 +1133.044s  --- GetHistoryTrades('WINFUT', 'F', '08/09/2026 09:00:00', '08/09/2026 18:35:00') ---
19:04:46.875 +1133.045s  GetHistoryTrades retornou 0 = NL_OK em 1.2 ms
19:04:46.876 +1133.046s  CALLBACK progress: ticker=WINFUT progresso=0
19:04:46.917 +1133.087s  CALLBACK progress: ticker=WINFUT progresso=88
19:04:46.972 +1133.142s  CALLBACK progress: ticker=WINFUT progresso=89
19:04:47.004 +1133.174s  CALLBACK progress: ticker=WINFUT progresso=90
19:04:47.061 +1133.231s  CALLBACK progress: ticker=WINFUT progresso=91
19:04:47.092 +1133.262s  CALLBACK progress: ticker=WINFUT progresso=92
19:04:47.112 +1133.283s  CALLBACK progress: ticker=WINFUT progresso=93
19:04:47.154 +1133.324s  CALLBACK progress: ticker=WINFUT progresso=94
19:04:47.206 +1133.376s  CALLBACK progress: ticker=WINFUT progresso=95
19:04:47.264 +1133.434s  CALLBACK progress: ticker=WINFUT progresso=96
19:04:47.295 +1133.465s  CALLBACK progress: ticker=WINFUT progresso=97
19:04:47.309 +1133.479s  CALLBACK progress: ticker=WINFUT progresso=98
19:04:47.311 +1133.481s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:47.313 +1133.484s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:47.726 +1133.896s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:48.132 +1134.302s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:48.529 +1134.699s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:48.969 +1135.140s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:49.374 +1135.544s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:49.813 +1135.983s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:50.325 +1136.495s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:50.716 +1136.886s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:51.132 +1137.302s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:51.582 +1137.753s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:51.978 +1138.148s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:52.386 +1138.556s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:52.817 +1138.987s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:53.217 +1139.387s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:53.622 +1139.792s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:54.077 +1140.247s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:54.508 +1140.678s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:54.941 +1141.111s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:55.350 +1141.520s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:55.755 +1141.926s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:56.228 +1142.399s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:56.700 +1142.871s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:57.109 +1143.279s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:57.558 +1143.728s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:57.963 +1144.133s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:58.364 +1144.534s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:58.797 +1144.967s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:59.187 +1145.357s  CALLBACK progress: ticker=WINFUT progresso=99
19:04:59.572 +1145.742s  CALLBACK progress: ticker=WINFUT progresso=99
19:05:00.037 +1146.207s  CALLBACK progress: ticker=WINFUT progresso=99
19:05:00.411 +1146.581s  CALLBACK progress: ticker=WINFUT progresso=99
19:05:00.811 +1146.982s  CALLBACK progress: ticker=WINFUT progresso=99
19:05:01.233 +1147.403s  CALLBACK progress: ticker=WINFUT progresso=99
19:05:01.616 +1147.786s  CALLBACK progress: ticker=WINFUT progresso=99
19:05:02.084 +1148.254s  CALLBACK progress: ticker=WINFUT progresso=99
19:05:02.470 +1148.641s  CALLBACK progress: ticker=WINFUT progresso=99
19:05:02.880 +1149.050s  CALLBACK progress: ticker=WINFUT progresso=99
19:05:03.305 +1149.476s  CALLBACK progress: ticker=WINFUT progresso=99
19:05:03.761 +1149.931s  CALLBACK progress: ticker=WINFUT progresso=99
19:05:04.154 +1150.324s  CALLBACK progress: ticker=WINFUT progresso=99
19:05:04.530 +1150.701s  CALLBACK progress: ticker=WINFUT progresso=99
19:05:04.965 +1151.135s  CALLBACK progress: ticker=WINFUT progresso=99
19:05:05.376 +1151.546s  CALLBACK progress: ticker=WINFUT progresso=99
19:05:05.767 +1151.938s  CALLBACK progress: ticker=WINFUT progresso=99
19:05:06.160 +1152.330s  CALLBACK progress: ticker=WINFUT progresso=99
19:05:06.583 +1152.753s  CALLBACK progress: ticker=WINFUT progresso=99
19:05:07.037 +1153.207s  CALLBACK progress: ticker=WINFUT progresso=99
19:05:07.411 +1153.581s  CALLBACK progress: ticker=WINFUT progresso=99
19:05:07.815 +1153.985s  CALLBACK progress: ticker=WINFUT progresso=99
19:05:08.261 +1154.431s  CALLBACK progress: ticker=WINFUT progresso=99
19:05:08.695 +1154.865s  CALLBACK progress: ticker=WINFUT progresso=99
19:05:09.105 +1155.276s  CALLBACK progress: ticker=WINFUT progresso=99
19:05:09.544 +1155.714s  CALLBACK progress: ticker=WINFUT progresso=99
19:05:09.983 +1156.153s  CALLBACK progress: ticker=WINFUT progresso=99
19:05:10.448 +1156.619s  CALLBACK progress: ticker=WINFUT progresso=99
19:05:10.893 +1157.063s  CALLBACK progress: ticker=WINFUT progresso=99
19:05:11.322 +1157.492s  CALLBACK progress: ticker=WINFUT progresso=99
19:05:57.271 +1203.442s  CALLBACK progress: ticker=WINFUT progresso=100
19:06:07.491 +1213.661s  RESULTADO 08/09/2026: negocios=5919322 terminou_por=ok
19:06:27.519 +1233.690s  salvo: data\raw\trade\dt=2026-09-08\sym=WINFUT\part-0000.parquet (5919322 negocios)
19:06:27.989 +1234.160s  dia 08/09/2026 -> data\raw\trade\dt=2026-09-08\sym=WINFUT\part-0000.parquet
19:06:27.990 +1234.160s  --- GetHistoryTrades('WINFUT', 'F', '09/09/2026 09:00:00', '09/09/2026 18:35:00') ---
19:06:28.378 +1234.548s  GetHistoryTrades retornou 0 = NL_OK em 0.4 ms
19:06:28.379 +1234.549s  CALLBACK progress: ticker=WINFUT progresso=0
19:06:28.445 +1234.615s  CALLBACK progress: ticker=WINFUT progresso=91
19:06:28.517 +1234.687s  CALLBACK progress: ticker=WINFUT progresso=92
19:06:28.569 +1234.739s  CALLBACK progress: ticker=WINFUT progresso=93
19:06:28.669 +1234.839s  CALLBACK progress: ticker=WINFUT progresso=94
19:06:28.808 +1234.979s  CALLBACK progress: ticker=WINFUT progresso=95
19:06:28.921 +1235.091s  CALLBACK progress: ticker=WINFUT progresso=96
19:06:28.992 +1235.163s  CALLBACK progress: ticker=WINFUT progresso=97
19:06:29.019 +1235.190s  CALLBACK progress: ticker=WINFUT progresso=98
19:06:29.022 +1235.192s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:29.023 +1235.194s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:29.792 +1235.962s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:30.609 +1236.779s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:31.394 +1237.565s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:31.979 +1238.149s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:32.635 +1238.805s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:33.404 +1239.575s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:34.022 +1240.192s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:34.596 +1240.766s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:35.116 +1241.286s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:35.657 +1241.827s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:36.200 +1242.370s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:36.748 +1242.918s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:37.284 +1243.455s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:37.755 +1243.925s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:38.276 +1244.446s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:38.782 +1244.952s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:39.202 +1245.372s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:39.616 +1245.786s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:40.053 +1246.223s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:40.475 +1246.645s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:40.898 +1247.068s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:41.337 +1247.508s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:41.786 +1247.956s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:42.234 +1248.404s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:42.640 +1248.810s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:43.133 +1249.304s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:43.631 +1249.801s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:44.118 +1250.288s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:44.534 +1250.704s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:44.988 +1251.159s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:45.404 +1251.574s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:45.868 +1252.038s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:46.265 +1252.435s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:46.655 +1252.825s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:47.070 +1253.240s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:47.481 +1253.651s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:47.908 +1254.078s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:48.283 +1254.453s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:48.818 +1254.988s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:49.213 +1255.383s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:49.603 +1255.773s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:50.078 +1256.249s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:50.502 +1256.672s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:50.924 +1257.094s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:51.351 +1257.522s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:51.738 +1257.908s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:52.164 +1258.335s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:52.565 +1258.735s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:52.986 +1259.156s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:53.381 +1259.551s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:53.780 +1259.950s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:54.219 +1260.389s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:54.616 +1260.786s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:55.009 +1261.179s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:55.431 +1261.601s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:55.831 +1262.001s  CALLBACK progress: ticker=WINFUT progresso=99
19:06:55.901 +1262.071s  CALLBACK progress: ticker=WINFUT progresso=99
19:07:43.879 +1310.049s  CALLBACK progress: ticker=WINFUT progresso=100
19:07:54.098 +1320.268s  RESULTADO 09/09/2026: negocios=5842599 terminou_por=ok
19:08:16.864 +1343.035s  salvo: data\raw\trade\dt=2026-09-09\sym=WINFUT\part-0000.parquet (5842599 negocios)
19:08:17.346 +1343.517s  dia 09/09/2026 -> data\raw\trade\dt=2026-09-09\sym=WINFUT\part-0000.parquet
19:08:17.347 +1343.517s  --- GetHistoryTrades('WINFUT', 'F', '10/09/2026 09:00:00', '10/09/2026 18:35:00') ---
19:08:17.785 +1343.955s  GetHistoryTrades retornou 0 = NL_OK em 0.6 ms
19:08:17.785 +1343.955s  CALLBACK progress: ticker=WINFUT progresso=0
19:08:17.955 +1344.125s  CALLBACK progress: ticker=WINFUT progresso=88
19:08:17.980 +1344.151s  CALLBACK progress: ticker=WINFUT progresso=89
19:08:17.992 +1344.162s  CALLBACK progress: ticker=WINFUT progresso=90
19:08:18.001 +1344.171s  CALLBACK progress: ticker=WINFUT progresso=91
19:08:18.007 +1344.177s  CALLBACK progress: ticker=WINFUT progresso=92
19:08:18.061 +1344.231s  CALLBACK progress: ticker=WINFUT progresso=93
19:08:18.084 +1344.254s  CALLBACK progress: ticker=WINFUT progresso=94
19:08:18.134 +1344.305s  CALLBACK progress: ticker=WINFUT progresso=95
19:08:18.177 +1344.347s  CALLBACK progress: ticker=WINFUT progresso=96
19:08:18.258 +1344.428s  CALLBACK progress: ticker=WINFUT progresso=97
19:08:18.278 +1344.448s  CALLBACK progress: ticker=WINFUT progresso=98
19:08:18.279 +1344.450s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:18.284 +1344.454s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:18.760 +1344.930s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:19.192 +1345.362s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:19.587 +1345.757s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:20.028 +1346.198s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:20.428 +1346.598s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:20.876 +1347.046s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:21.291 +1347.461s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:21.705 +1347.875s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:22.103 +1348.273s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:22.525 +1348.695s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:22.959 +1349.129s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:23.376 +1349.547s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:23.801 +1349.971s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:24.210 +1350.381s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:24.656 +1350.827s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:25.083 +1351.253s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:25.720 +1351.891s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:26.295 +1352.465s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:26.848 +1353.019s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:27.401 +1353.571s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:27.936 +1354.106s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:28.478 +1354.648s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:29.057 +1355.227s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:29.630 +1355.800s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:30.183 +1356.354s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:30.665 +1356.835s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:31.060 +1357.230s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:31.553 +1357.723s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:31.983 +1358.153s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:32.374 +1358.545s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:32.788 +1358.958s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:33.205 +1359.375s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:33.595 +1359.766s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:34.027 +1360.197s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:34.429 +1360.599s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:34.823 +1360.993s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:35.264 +1361.435s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:35.674 +1361.844s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:36.083 +1362.253s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:36.597 +1362.767s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:36.990 +1363.161s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:37.422 +1363.592s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:37.807 +1363.978s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:38.201 +1364.371s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:38.599 +1364.770s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:39.015 +1365.186s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:39.434 +1365.605s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:39.846 +1366.017s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:40.273 +1366.444s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:40.661 +1366.831s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:41.070 +1367.240s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:41.479 +1367.649s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:41.888 +1368.058s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:42.296 +1368.466s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:42.696 +1368.866s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:43.110 +1369.281s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:43.540 +1369.710s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:43.969 +1370.139s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:44.404 +1370.575s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:44.798 +1370.968s  CALLBACK progress: ticker=WINFUT progresso=99
19:08:44.895 +1371.065s  CALLBACK progress: ticker=WINFUT progresso=99
19:09:35.796 +1421.966s  CALLBACK progress: ticker=WINFUT progresso=100
19:09:46.015 +1432.185s  RESULTADO 10/09/2026: negocios=6262194 terminou_por=ok
19:10:08.758 +1454.928s  salvo: data\raw\trade\dt=2026-09-10\sym=WINFUT\part-0000.parquet (6262194 negocios)
